BASE;PRODCOD;CODLINHA;LINHA;DEPOSITO;PRODUTOREF;UNIT;MATERIAL;DISPONIVEL;CUSTOMEDIO;VALOR_DISP;DTSNAPSHOT;SEMANA
SBONUTRIEXIND;0652584;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO NUTRI GEL HIGIENIZADOR 60ML;UN;Embalagem;4786,0;0,211323;1011,3918779999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0652941;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO COND QUERATINA 450ML GOTA SUAVE;UN;Embalagem;5236,0;0,306482;1604,739752;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653006;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 4L;UN;Embalagem;4086,0;0,287303;1173,920058;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653097;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SHOWER CLEAN 220ML;UN;Embalagem;433,0;0,436513;189,010129;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653113;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO LOCAO POS BARBA SHOWER 60ML;UN;Embalagem;4483,0;0,356183;1596,768389;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653121;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DEO COL GOTAS DE AMOR 100ML;UN;Embalagem;1717,0;0,491718;844,279806;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653162;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ CHA BRANCO 250ML;UN;Embalagem;2188,0;0,403053;881,8799639999999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0653170;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO AROMATIZADOR AMBIENTES CHA BRANCO 200ML;UN;Embalagem;2834,0;0,328761;931,7086740000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654012;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE SH QUIABO COM MANDIOCA 450ML;UN;Embalagem;1834,0;0,282246;517,639164;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654013;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE DERMDRY POS SOL 100ML TEUTO;UN;Embalagem;13399,0;0,071869;962,972731;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654013;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO SLEEVE DERMDRY POS SOL 100ML TEUTO;UN;Embalagem;20000,0;0,071869;1437,38;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654020;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE COND QUIABO COM MANDIOCA 450ML;UN;Embalagem;1663,0;0,282243;469,370109;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654038;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO CREME PENTEAR QUIABO COM MANDIOCA 160ML;UN;Embalagem;648,0;0,245802;159,279696;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654046;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE SH QUERATINA 450ML;UN;Embalagem;3254,0;0,235412;766,030648;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654061;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO CREME PENTEAR QUERATINA 160ML;UN;Embalagem;2975,0;0,209183;622,319425;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654103;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE SH BABOSA E CONFREI 450ML;UN;Embalagem;6224,0;0,282416;1757,757184;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654111;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SLEEVE COND BABOSA E CONFREI 450ML;UN;Embalagem;2812,0;0,282283;793,779796;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654129;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO CREME PENTEAR BABOSA E CONFREI 160ML;UN;Embalagem;4062,0;0,142984;580,801008;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654137;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO NUTRI SUAVE AMOSTRA GRATIS PROT SOLAR 15ML;UN;Embalagem;3277,0;0,131379;430,528983;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654140;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ ERVAS NUTRI SUAVE 5L;UN;Embalagem;9989,0;0,333947;3335,796583;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654142;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 REP NS 15ML;UN;Embalagem;7460,0;0,165052;1231,28792;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654148;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR NUTRI SUAVE AMOSTRA GRATIS 5ML;UN;Embalagem;5200,0;0,17374;903,448;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654210;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO LOCAO HIDRAT CHA BRANCO 200ML;UN;Embalagem;2342,0;0,226102;529,530884;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654236;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DERMANUTRI 200ML BOPP;UN;Embalagem;400,0;0,2276;91,04;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654251;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;OLEO DE CANELA CASSIA;UN;Matéria-prima;0,182164;0,164687;0,030000042668;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654277;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH NUTRI PROFISSIONAL ANTI RESIDUO 4,8L;UN;Embalagem;1902,0;0,580047;1103,249394;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654293;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH NUTRI PROFISSIONAL MANDIOCA 4,8L;UN;Embalagem;1790,0;0,58005;1038,2895;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654301;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO GOTA MILAGROSA CREME P/ PES 250G;UN;Embalagem;9105,0;0,132905;1210,100025;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654319;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO GEL HIGIENIZADOR PARA AS MAOS NUTRIEX 1000G;UN;Embalagem;664,0;0,313795;208,35988;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654327;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR NS FPS30 1000ML;UN;Embalagem;959,0;0,468405;449,200395;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654335;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO NUTRI SUAVE COND MANDIOCA 4,8L;UN;Embalagem;1895,0;0,580047;1099,189065;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654343;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DERMANUTRI GOLD LOCAO OLEOSA 200ML;UN;Embalagem;3150,0;0,347362;1094,1903;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654350;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DERMANUTRI GOLD LOCAO OLEOSA 100ML;UN;Embalagem;1197,0;0,29005;347,18985;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654384;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;NC ROTULO SEBO DE CARNEIRO 250G;UN;Embalagem;3260,0;0,23510100000000003;766,42926;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654418;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DERMAEX OLEO DE GIRASSOL 100ML;UN;Embalagem;6379,00015;0,078015;497,65769670225;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654418;-1;*** LINHA A SER DEFINIDA ***;DT-02 - Estoque em Poder de Terceiros - Golden;ROTULO DERMAEX OLEO DE GIRASSOL 100ML;UN;Embalagem;13000,0;0,078015;1014,195;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654442;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC COMPLEXO BIOLOGICO 1,6KG;UN;Embalagem;1406,0;0,447496;629,1793760000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654459;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC QUERATINA COLMARINHO AMINOC SEDA 1,6KG;UN;Embalagem;1600,0;0,4475;716,0;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654467;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC KARITE E OLEO DE ARGAN 1,6KG;UN;Embalagem;1198,0;0,447496;536,100208;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654490;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LAV SOFT 200ML;UN;Embalagem;1496,0;0,236691;354,089736;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654491;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO HIDRA PELE PROTLEITE 300ML;UN;Embalagem;1657,0;0,322197;533,880429;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654509;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO HIDRA PELE MANTEIGA DE CACAU 300ML;UN;Embalagem;1139,0;0,322204;366,990356;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654517;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO HIDRA PELE MANTEIGA DE KARITE 300ML;UN;Embalagem;1031,0;0,322202;332,190262;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654525;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB INTIMO NATRUL 200ML;UN;Embalagem;4013,0;0,22282600000000002;894,2007380000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654566;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH ARGAN OIL 450ML GOTA SUAVE;UN;Embalagem;3317,0;0,266066;882,5409220000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654574;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO COND ARGAN OIL 450ML GS;UN;Embalagem;3657,0;0,263123;962,240811;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0654582;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC CAPILAR OIL ARGAN GOTA SUAVE 250G;UN;Embalagem;3056,0;0,219339;670,299984;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655019;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 120G FRENTE;UN;Embalagem;69876,709134;0,039018;2726,449436990412;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655027;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO PROTETOR SOLAR PROFISSIONAL FPS 30 2L;UN;Embalagem;3220,0;0,161506;520,0493200000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655043;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 120ML FPS60 NUTRI FRENTE;UN;Embalagem;0,003059;0,0;0,0;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655050;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 120ML FPS30 REP NUTRI FRENTE;UN;Embalagem;39675,0;0,038496;1527,3288;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655055;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 120ML FPS30 REP NUTRI VERSO;UN;Embalagem;33072,0;0,038237;1264,574064;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655068;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROT. PROTETOR SOLAR 2LT FPS60 NUTRI;UN;Embalagem;4386,0;0,432221;1895,721306;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655076;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 2LITROS FPS30 REP NUTRI;UN;Embalagem;7468,221154;0,31648;2363,54263081792;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655080;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 2LITROS FPS30 NUTRI;UN;Embalagem;11836,0;0,290784;3441,719424;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655084;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROT. PROTETOR SOLAR 1LT FPS60 NUTRI;UN;Embalagem;8014,0;0,448182;3591,7305479999995;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655092;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 1L FPS30 REP NUTRI;UN;Embalagem;1720,0;0,390785;672,1502;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655100;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROT. PROTETOR SOLAR 4LT FPS60 NUTRI;UN;Embalagem;8417,0;0,55492;4670,76164;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655118;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR 4LITROS FPS30 REP NUTRI;UN;Embalagem;3750,0;0,495307;1857,40125;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655120;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;ROTULO PROT SOLAR 4LITROS FPS30 NUTRI;UN;Embalagem;5350,0;0,5632;3013,120000000001;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655126;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROT. PROTETOR SOLAR 4LT FPS30  NUTRI;UN;Embalagem;392055,0;0,01775;6958,97625;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655134;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH MAMONA E KARITE 450ML;UN;Embalagem;1399,0;0,230729;322,789871;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655140;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH CARIBBEAN OIL 450ML;UN;Embalagem;2309,0;0,261897;604,7201729999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655144;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO COND MAMONA E KARITE 450ML;UN;Embalagem;1221,0;0,230729;281,720109;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655150;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO COND CARIBBEAN OIL 450ML;UN;Embalagem;2174,0;0,261904;569,3792960000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655159;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC MAMONA E KARITE 250ML;UN;Embalagem;1780,0;0,213904;380,74912;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655160;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO MASC CARIBBEAN OIL 250G;UN;Embalagem;1352,0;0,261901;354,090152;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655167;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 REP 15ML;UN;Embalagem;1758,0;0,148567;261,180786;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655175;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS60 CORPORAL 15ML;UN;Embalagem;5991,0;0,160853;963,670323;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655191;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH CERAMIDAS 2L;UN;Embalagem;1678,0;0,331073;555,540494;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655209;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH NEUTRO 2L;UN;Embalagem;1866,10259;0,331064;617,7993878557601;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655217;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SH QUERATINA 2L;UN;Embalagem;0,10358599999999998;0,289614;0,029999955804;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655225;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO TRATAMENTO INTENSIVO 7 SEMANAS 250G;UN;Embalagem;844,0;0,171434;144,690296;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655233;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB MORANGO 250ML;UN;Embalagem;1641,0;0,146197;239,909277;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655241;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB UVA 250ML;UN;Embalagem;1652,0;0,146199;241,520748;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655258;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB PESSEGO 250ML;UN;Embalagem;1480,0;0,146189;216,35972;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655266;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 TON SG 10ML;UN;Embalagem;3250,0;0,203662;661,9015000000002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655274;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB CITRIC POWER S ABRASIVOS SOLVENTES 4ML;UN;Embalagem;4413,75;0,717211;3165,59005125;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655282;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB CITRIC POWER S ABRASIVOS SOLVENTES 1000ML;UN;Embalagem;2857,0;0,417896;1193,928872;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655290;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;ROTULO SAB CITRIC POWER S ABRASIVOS SOLVENTES 100ML AMOSTRA;UN;Embalagem;1967,2762710000002;0,399298;785,5294804577579;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655300;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR GOLD REP 10ML;UN;Embalagem;3100,0;0,173742;538,6002;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655308;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ OFFICE ERVA DOCE 100ML AMOSTRA;UN;Embalagem;352,0;0,401676;141,389952;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655316;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ OFFICE ERVA DOCE ULRA HIDRAT 1000ML;UN;Embalagem;2602,0;0,419128;1090,571056;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655324;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ OFFICE ERVA DOCE ULRA HIDRAT 4800ML;UN;Embalagem;2626,0;0,462757;1215,199882;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655332;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS C/ESFOL 100ML AMOSTRA;UN;Embalagem;1002,0;0,399192;399,990384;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655340;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS C/ESFOL 1000ML;UN;Embalagem;303,0;0,652739;197,779917;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655357;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS C/ESFOL 4ML;UN;Embalagem;566,0;0,645707;365,470162;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655365;42;NUTRIEX PROF. EPI;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS C/ ESFOL CITRIC POWER 100ML AMOSTRA;UN;Embalagem;2873,002;0,310752;892,7911175039999;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655373;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENG P/MAOS C/ ESFOL CITRIC POWER 1L;UN;Embalagem;7479,0;0,357353;2672,643087;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655381;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS C/ ESFOL CITRIC POWER 4800ML;UN;Embalagem;1200,0;0,464142;556,9704;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655399;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS 1000ML;UN;Embalagem;647,0;0,652736;422,320192;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655407;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS 100ML AMOSTRA;UN;Embalagem;3060,0;0,399644;1222,91064;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655415;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO SAB LIQ DESENGR P/MAOS ULRA HIDRAT 4ML;UN;Embalagem;823,0;0,645711;531,420153;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655418;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO PROT SOLAR FPS30 120G VERSO;UN;Embalagem;70742,0;0,039435;2789,71077;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655420;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DES SPRAY K2 100ML;UN;Embalagem;4947,0;0,226036;1118,200092;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655421;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO DES SPRAY LAPIDO 100ML;UN;Embalagem;1657,0;0,226041;374,549937;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655423;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO LUVA QUIMICA GRUPO 1 POTE 200G;UN;Embalagem;8062,0;0,096902;781,223924;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655506;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;ROTULO LUVA QUIMICA GRUPO 1 FRASCO 1000G;UN;Embalagem;1488,0;0,244348;363,589824;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655514;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC ROTULO LUVA QUIMICA GRUPO 2 FRASCO 1000G;UN;Embalagem;2917,0;0,616143;1797,2891309999998;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655522;-1;*** LINHA A SER DEFINIDA ***;DP-04 - Embalagem;NC ROTULO LUVA QUIMICA GRUPO 3 FRASCO 1000G;UN;Embalagem;4000,0;0,427615;1710,46;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655522;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;NC ROTULO LUVA QUIMICA GRUPO 3 FRASCO 1000G;UN;Embalagem;6645,0;0,427615;2841,501675;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655522;-1;*** LINHA A SER DEFINIDA ***;NC11 - Nutriex Cosmética - Merc propria Filial 1-Material Embalagem;NC ROTULO LUVA QUIMICA GRUPO 3 FRASCO 1000G;UN;Embalagem;6670,0;0,427615;2852,19205;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655530;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA LUVA QUIMICA GRUPO 2 POTE 200G AZUL;UN;Embalagem;257,0;0,0893;22,950100000000006;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655555;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;BISNAGA LUVA QUIMICA GRUPO 1 15G AMOSTRA;UN;Embalagem;501,0;0,31489;157,75989;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655563;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;BISNAGA LUVA QUIMICA GRUPO 2 15G AMOSTRA;UN;Embalagem;455,0;0,341692;155,46986;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655571;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;BISNAGA LUVA QUIMICA GRUPO 3 15G AMOSTRA;UN;Embalagem;38,0;0,325;12,35;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655589;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA LUVA QUIMICA GRUPO 1 15G AMOSTRA;UN;Embalagem;1280,0;0,073859;94,53952;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655605;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;TAMPA LUVA QUIMICA GRUPO 3 15G AMOSTRA;UN;Embalagem;5863,0;0,079227;464,50790100000006;2020-12-31 07:00:20.853;53
SBONUTRIEXIND;0655613;-1;*** LINHA A SER DEFINIDA ***;DP-94 - Divergência de Inventário;BISNAGA CREME DESENGR 250G;UN;Embalagem;87,0;0,751954;65,419998;2020-12-31 07:00:20.853;53
